What is the input errors counter of an interface?,"A total of many counters, including runts, giants, no buffer, CRC, frame, overrun, and ignored counts.","CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 12. Troubleshooting Ethernet LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch12.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22626703/,2019-02-04,9780134440903.jpg,12ex03.jpg,Ethernet
What's a <i>De jure</i> standard?,These standards have been approved by an officially recognized body whose job is to standardize protocols and other aspects of networking.,"The Illustrated Network, 2nd Edition",Walter Goralski,Chapter 1. Protocols and Layers,https://www.safaribooksonline.com/library/view/the-illustrated-network/9780128110287/,https://www.safaribooksonline.com/library/view/the-illustrated-network/9780128110287/xhtml/chp001.xhtml,https://www.safaribooksonline.com/a/the-illustrated-network/22483379/,2019-01-31,9780128110287.jpg,,TCP/IP
What serial port settings do you need to set when connecting to the console port of a Cisco device?,9600 bits/second<br>No hardware flow control<br>8-bit ASCII<br>No parity bits<br>1 stop bit,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 6. Using the Command-Line Interface,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch06.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22445664/,2019-01-30,9780134440903.jpg,06fig05.jpg,Cisco
How do you configure an access-port with a voice vlan?,(config-if)# <b>switchport voice vlan</b> <i>id-number</i>,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 11. Implementing Ethernet Virtual LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch11.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22582469/,2019-02-03,9780134440903.jpg,11ex05.jpg,VLAN
Disable DTP,(config-if)# <b>switchport nonegotiate</b>,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 11. Implementing Ethernet Virtual LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch11.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22581565/,2019-02-03,9780134440903.jpg,,Switching
What is VTP?,VLAN Trunking Protocol (VTP). VTP is a Cisco proprietary protocol running on switches which is used to synchronize VLANs configured with other switches.,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 11. Implementing Ethernet Virtual LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch11.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22580776/,2019-02-03,9780134440903.jpg,,VLAN VTP
What's it called when a router connects multiple VLANs using a single trunk interface?,Router-on-a-stick,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 11. Implementing Ethernet Virtual LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch11.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22579979/,2019-02-03,9780134440903.jpg,11fig09.jpg,VLAN
What's the size of the 802.1Q header?,4-byte,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 11. Implementing Ethernet Virtual LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch11.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22579918/,2019-02-03,9780134440903.jpg,,VLAN
What's the size of the VLAN ID in the 802.1Q header?,12-bit,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 11. Implementing Ethernet Virtual LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch11.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22579908/,2019-02-03,9780134440903.jpg,11fig06.jpg,VLAN
Which trunking protocols are supported by Cisco Catalyst switches?,Inter-Switch Link (ISL) and IEEE 802.1Q,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 11. Implementing Ethernet Virtual LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch11.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22579868/,2019-02-03,9780134440903.jpg,,VLAN
What's the IEEE standard for WLANs?,IEEE 802.11,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 10. Analyzing Ethernet LAN Designs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch10.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22574743/,2019-02-03,9780134440903.jpg,,Wireless
What's the minimum category of cable needed for 1000BASE-T?,CAT5e,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 10. Analyzing Ethernet LAN Designs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch10.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22574741/,2019-02-03,9780134440903.jpg,,Cabling
What's the job of the access layer in the three-tier design?,Provides a connection point (access) for end-user devices. Does not forward frames between two other access switches under normal circumstances.,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 10. Analyzing Ethernet LAN Designs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch10.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22574736/,2019-02-03,9780134440903.jpg,10fig14.jpg,Design
What's the job of the distribution layer in the three-tier design?,"Provides an aggregation point for access switches, providing connectivity to the rest of the devices in the LAN, forwarding frames between switches, but not connecting directly to end-user devices.","CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 10. Analyzing Ethernet LAN Designs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch10.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22574734/,2019-02-03,9780134440903.jpg,10fig14.jpg,Design
What's the job of the core layer in the three-tier design?,"Aggregates distribution switches in very large campus LANs, providing very high forwarding rates for the larger volume of traffic due to the size of the network.","CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 10. Analyzing Ethernet LAN Designs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch10.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22574732/,2019-02-03,9780134440903.jpg,10fig14.jpg,Design
What's the formula to calculate the number of links for a full-mesh topology?,<b>N(N - 1) / 2</b>,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 10. Analyzing Ethernet LAN Designs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch10.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22574724/,2019-02-03,9780134440903.jpg,10fig12.jpg,Design
What's a star topology?,A design in which one central device connects to several others,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 10. Analyzing Ethernet LAN Designs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch10.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22574710/,2019-02-03,9780134440903.jpg,10fig11.jpg,Design
How do you separate interfaces of a switch into multiple broadcast domains?,With VLANs,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 10. Analyzing Ethernet LAN Designs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch10.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22574687/,2019-02-03,9780134440903.jpg,10fig09.jpg,VLAN Switching
What's a broadcast domain?,An Ethernet broadcast domain is the set of devices to which a broadcast is delivered.,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 10. Analyzing Ethernet LAN Designs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch10.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22574666/,2019-02-03,9780134440903.jpg,10fig07.jpg,Switching Ethernet
How many collision domains do you get with a switch?,LAN switches place each separate interface into a separate collision domain.,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 10. Analyzing Ethernet LAN Designs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch10.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22574616/,2019-02-03,9780134440903.jpg,10fig04.jpg,Switching Ethernet
What's a collision domain?,"A collision domain is the set of NICs and device ports for which if they sent a frame at the same time, the frames would collide.","CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 10. Analyzing Ethernet LAN Designs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch10.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22574553/,2019-02-03,9780134440903.jpg,10fig02.jpg,Ethernet
What's SPAN?,SPAN (Switched Port Analyzer) - A method of collecting traffic received on a switch port or a VLAN and sending it to specific destination ports on the same switch.,"CCIE Routing and Switching v5.0 Official Cert Guide, Volume 1, Fifth Edition",Wendell Odom...,Chapter 1. Ethernet Basics,https://www.safaribooksonline.com/library/view/ccie-routing-and/9780133481617/,https://www.safaribooksonline.com/library/view/ccie-routing-and/9780133481617/ch01.html,https://www.safaribooksonline.com/a/ccie-routing-and/22572624/,2019-02-03,9780133481617.jpg,01fig07.jpg,SPAN Switching
Which bit in the Ethernet MAC address is set for multicast frames?,"<b>The I/G bit</b>, which signifies whether the address represents an individual device or a group of devices","CCIE Routing and Switching v5.0 Official Cert Guide, Volume 1, Fifth Edition",Wendell Odom...,Chapter 1. Ethernet Basics,https://www.safaribooksonline.com/library/view/ccie-routing-and/9780133481617/,https://www.safaribooksonline.com/library/view/ccie-routing-and/9780133481617/ch01.html,https://www.safaribooksonline.com/a/ccie-routing-and/22572597/,2019-02-03,9780133481617.jpg,01fig05.jpg,Ethernet Multicast
What are the different types of Ethernet frames?,Ethernet Framing Options,"CCIE Routing and Switching v5.0 Official Cert Guide, Volume 1, Fifth Edition",Wendell Odom...,Chapter 1. Ethernet Basics,https://www.safaribooksonline.com/library/view/ccie-routing-and/9780133481617/,https://www.safaribooksonline.com/library/view/ccie-routing-and/9780133481617/ch01.html,https://www.safaribooksonline.com/a/ccie-routing-and/22572567/,2019-02-03,9780133481617.jpg,01fig04.jpg,Ethernet
What would increasing counts of deferred frames on an interface indicate?,That the interface is running in <b>half-duplex mode</b>. <br>Deferred means that it chose to wait before sending frames because it was currently receiving a frame.,"CCIE Routing and Switching v5.0 Official Cert Guide, Volume 1, Fifth Edition",Wendell Odom...,Chapter 1. Ethernet Basics,https://www.safaribooksonline.com/library/view/ccie-routing-and/9780133481617/,https://www.safaribooksonline.com/library/view/ccie-routing-and/9780133481617/ch01.html,https://www.safaribooksonline.com/a/ccie-routing-and/22572553/,2019-02-03,9780133481617.jpg,01exp01b.jpg,Switching
What are the different wiring standards for UTP cabling?,<b>T568A</b> and <b>T568B</b>,"CCIE Routing and Switching v5.0 Official Cert Guide, Volume 1, Fifth Edition",Wendell Odom...,Chapter 1. Ethernet Basics,https://www.safaribooksonline.com/library/view/ccie-routing-and/9780133481617/,https://www.safaribooksonline.com/library/view/ccie-routing-and/9780133481617/ch01.html,https://www.safaribooksonline.com/a/ccie-routing-and/22572513/,2019-02-03,9780133481617.jpg,T568A-T568B-1.jpg,Cabling
Which layer adds both a header and a trailer?,The data link layer,"The Illustrated Network, 2nd Edition",Walter Goralski,Chapter 1. Protocols and Layers,https://www.safaribooksonline.com/library/view/the-illustrated-network/9780128110287/,https://www.safaribooksonline.com/library/view/the-illustrated-network/9780128110287/xhtml/chp001.xhtml,https://www.safaribooksonline.com/a/the-illustrated-network/22552475/,2019-02-02,9780128110287.jpg,F000011f01-13-9780128110270.jpg,TCP/IP
What are the layers of the TCP/IP model?,The five layers of TCP/IP,"The Illustrated Network, 2nd Edition",Walter Goralski,Chapter 1. Protocols and Layers,https://www.safaribooksonline.com/library/view/the-illustrated-network/9780128110287/,https://www.safaribooksonline.com/library/view/the-illustrated-network/9780128110287/xhtml/chp001.xhtml,https://www.safaribooksonline.com/a/the-illustrated-network/22552579/,2019-02-02,9780128110287.jpg,F000011f01-09-9780128110270.jpg,TCP/IP
Which TCP/IP layer handles process to process delivery?,Process to process delivery is the task of <b>the transport layer</b>.,"The Illustrated Network, 2nd Edition",Walter Goralski,Chapter 1. Protocols and Layers,https://www.safaribooksonline.com/library/view/the-illustrated-network/9780128110287/,https://www.safaribooksonline.com/library/view/the-illustrated-network/9780128110287/xhtml/chp001.xhtml,https://www.safaribooksonline.com/a/the-illustrated-network/22552502/,2019-02-02,9780128110287.jpg,,TCP/IP
What's a full mesh topology?,"In a full mesh topology, all devices are directly connected and one hop away","The Illustrated Network, 2nd Edition",Walter Goralski,Chapter 1. Protocols and Layers,https://www.safaribooksonline.com/library/view/the-illustrated-network/9780128110287/,https://www.safaribooksonline.com/library/view/the-illustrated-network/9780128110287/xhtml/chp001.xhtml,https://www.safaribooksonline.com/a/the-illustrated-network/22552482/,2019-02-02,9780128110287.jpg,,Design
How do you list MAC addresses associated with ports that use port security?,show mac address-table secure,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 9. Configuring Switch Interfaces,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch09.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22551477/,2019-02-02,9780134440903.jpg,09ex09.jpg,Switching Security
How do you modify the port-security violation?,(config-if)# <b>switchport port-security violation {protect | restrict | shutdown}</b>,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 9. Configuring Switch Interfaces,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch09.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22551436/,2019-02-02,9780134440903.jpg,09tab02.jpg,Security Switching
How do you verify port-security?,<b>show port-security interface</b> <i>interface</i>,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 9. Configuring Switch Interfaces,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch09.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22551463/,2019-02-02,9780134440903.jpg,09ex08a.jpg,Switching Security
"How do you enable ""sticky learning"" of MAC addresses when running port-security?",(config-if)# <b>switchport port-security mac-address sticky</b>,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 9. Configuring Switch Interfaces,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch09.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22551448/,2019-02-02,9780134440903.jpg,,Switching Security
How do you configure a static MAC address with port-security?,(config-if)# <b>switchport port-security mac-address</b> <i>mac-address</i>,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 9. Configuring Switch Interfaces,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch09.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22551440/,2019-02-02,9780134440903.jpg,,Switching Security
Which switch feature can be used to only allow specific MAC addresses on a port?,Port security,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 9. Configuring Switch Interfaces,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch09.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22551405/,2019-02-02,9780134440903.jpg,,Switching Security
Which command is used to enable port-security on an interface?,(config-if)# <b>switchport port-security</b>,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 9. Configuring Switch Interfaces,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch09.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22551425/,2019-02-02,9780134440903.jpg,,Switching Security
What's the default action taken upon a port-security violation?,shutdown,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 9. Configuring Switch Interfaces,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch09.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22551432/,2019-02-02,9780134440903.jpg,,Switching Security
How do you enable IEEE autonegotiation on a switchport?,(config-if)# <b>speed auto</b><br>(config-if)# <b>duplex auto</b>,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 9. Configuring Switch Interfaces,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch09.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22551388/,2019-02-02,9780134440903.jpg,09fig02.jpg,IOS
Which command could be used to configure multiple switchports at the same time?,The <b>interface range</b> command,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 9. Configuring Switch Interfaces,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch09.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22551323/,2019-02-02,9780134440903.jpg,,IOS
Which commands are used to enable/disable an interface?,<b>shutdown</b> and <b>no shutdown</b>,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 9. Configuring Switch Interfaces,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch09.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22551293/,2019-02-02,9780134440903.jpg,,IOS
What's the standard/normal VLAN range?,1–1005,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 11. Implementing Ethernet Virtual LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch11.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22516289/,2019-02-01,9780134440903.jpg,,VLAN
How can you verify which VLANs are reserved internally?,show vlan internal usage,CCNP Self-Study CCNP Practical Studies: Switching,Justin Menga,2. VLAN Operations,https://www.safaribooksonline.com/library/view/ccnp-self-study-ccnp/1587200600/,https://www.safaribooksonline.com/library/view/ccnp-self-study-ccnp/1587200600/ch02.html,https://www.safaribooksonline.com/a/ccnp-self-study-ccnp/22516177/,2019-02-01,1587200600.jpg,,VLAN
What's the extended VLAN range?,1006 to 4094,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 11. Implementing Ethernet Virtual LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch11.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22516113/,2019-02-01,9780134440903.jpg,,VLAN
What's the native VLAN?,"802.1Q defines one special VLAN ID as the native VLAN (defaulting to use VLAN 1). By definition, 802.1Q simply does not add an header to frames in the native VLAN.","CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 11. Implementing Ethernet Virtual LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch11.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22516091/,2019-02-01,9780134440903.jpg,,VLAN
Which VLANs are reserved by default on a Cisco Catalyst switch?,"<b>VLAN 1</b> cannot be deleted, but can be used. <b>VLANs 1002-1005</b> cannot be deleted and cannot be used","CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 11. Implementing Ethernet Virtual LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch11.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22515969/,2019-02-01,9780134440903.jpg,,IOS Switching VLAN
Disable DNS lookups in IOS,(config)# <b>no ip domain-lookup</b>,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 8. Configuring Basic Switch Management,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch08.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22513804/,2019-02-01,9780134440903.jpg,,IOS
How do you set SSH as the only allowed remote access protocol in IOS?,(config-line)# <b>transport input ssh</b>,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 8. Configuring Basic Switch Management,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch08.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22513719/,2019-02-01,9780134440903.jpg,,SSH Security IOS
How do you configure SSH in IOS to support version 2 only?,SW1(config)# <b>ip ssh version 2</b>,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 8. Configuring Basic Switch Management,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch08.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22513679/,2019-02-01,9780134440903.jpg,,IOS Security
Which command is used to generate RSA key-pairs in IOS?,(config)# <b>crypto key generate rsa</b>,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 8. Configuring Basic Switch Management,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch08.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22513651/,2019-02-01,9780134440903.jpg,,Security
Which protocols are supported for external user authentication in IOS?,Either the RADIUS or TACACS+ protocol,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 8. Configuring Basic Switch Management,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch08.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22513628/,2019-02-01,9780134440903.jpg,08fig04.jpg,Security
What does AAA stand for?,"Authentication, Authorization, and Accounting","CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 8. Configuring Basic Switch Management,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch08.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22513596/,2019-02-01,9780134440903.jpg,,Security
How do you create a local user?,(config)# <b>username</b> <i>name</i> <b>secret</b> <i>password</i>,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 8. Configuring Basic Switch Management,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch08.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22513585/,2019-02-01,9780134440903.jpg,08fig03.jpg,IOS
How do you remove all dynamic MAC address entries on a switch?,# <b>clear mac address-table dynamic</b>,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 7. Analyzing Ethernet LAN Switching,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch07.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22485764/,2019-01-31,9780134440903.jpg,,Switching
What's the default MAC address aging timer on Cisco switches?,<b>300 seconds</b>,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 7. Analyzing Ethernet LAN Switching,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch07.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22485726/,2019-01-31,9780134440903.jpg,07ex07.jpg,Switching
What command is used to verify the MAC address table of a switch?,show mac address-table,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 7. Analyzing Ethernet LAN Switching,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch07.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/22485644/,2019-01-31,9780134440903.jpg,07ex01.jpg,Switching
